;target
335;0.967741935483871
336;0.8620689655172413
337;0.53475935828877
338;0.9933774834437087
339;1.4909478168264112
340;0.7614213197969544
341;0.7894736842105263
342;0.6864988558352403
343;1.8711018711018712
344;0.5277044854881267
346;0.4750593824228029
347;0.5586592178770949
348;0.5181347150259068
349;1.7208413001912046
350;1.7897091722595078
351;0.4032258064516129
352;0.6514657980456027
353;1.0101010101010102
354;0.8620689655172413
355;1.1673151750972763
356;0.974025974025974
357;1.6835016835016834
358;1.507537688442211
359;1.9900497512437811
360;0.8356545961002786
361;0.625
362;0.6666666666666667
363;0.7117437722419928
364;0.5681818181818182
365;0.7168458781362007
366;1.023890784982935
367;0.8658008658008658
368;0.7692307692307693
369;0.9259259259259258
370;1.0752688172043012
371;0.6968641114982579
372;0.7407407407407408
373;0.78125
374;1.2195121951219512
375;0.9345794392523363
376;1.9736842105263157
377;1.1764705882352942
378;2.127659574468085
379;1.7241379310344827
380;0.966183574879227
381;0.5361930294906166
382;0.5725190839694656
383;0.6993006993006993
384;0.47694753577106513
385;0.8571428571428572
386;1.25
387;0.7832898172323759
388;0.8902077151335311
389;0.683371298405467
390;0.9287925696594427
391;0.9202453987730062
392;1.2605042016806722
393;0.8670520231213872
394;0.56657223796034
395;1.3392857142857142
396;0.6622516556291391
397;1.3245033112582782
398;1.1976047904191618
399;1.6597510373443984
400;0.8333333333333334
401;1.644736842105263
402;0.8547008547008548
403;1.1494252873563218
404;1.3761467889908259
405;0.851063829787234
406;6.434932490663603
407;1.977401129943503
408;3.532490187527257
409;0.5847953216374269
410;0.7263922518159807
411;0.4728132387706856
412;0.199203187250996
413;0.38095238095238093
414;0.4016064257028112
415;0.8264462809917356
416;1.321003963011889
417;0.3731343283582089
418;0.7425742574257426
419;0.26246719160104987
420;0.9191176470588236
421;0.41753653444676403
422;1.804123711340206
423;0.2597402597402597
424;0.4761904761904762
425;0.8928571428571428
426;0.3424657534246575
427;0.6024096385542169
428;1.3513513513513513
429;0.49019607843137253
430;0.591715976331361
431;0.18726591760299627
432;0.24213075060532688
433;0.37593984962406013
434;0.8733624454148471
435;1.3440860215053763
436;1.6666666666666667
437;1.0256410256410255
439;1.185770750988142
440;1.4388489208633095
441;1.8518518518518516
442;2.3255813953488373
443;1.3513513513513513
444;2.3255813953488373
445;1.0714285714285714
446;1.4814814814814816
447;0.8785942492012779
448;1.185770750988142
449;1.3029315960912053
450;0.5730659025787965
451;1.2618296529968454
452;1.25
453;1.3157894736842104
454;1.098901098901099
455;0.6230529595015576
456;2.097902097902098
457;0.819672131147541
459;1.8867924528301887
460;1.8072289156626504
461;2.484472049689441
462;0.6451612903225806
463;1.5873015873015872
464;2.3965141612200433
465;1.0869565217391304
466;0.9569377990430622
467;0.9775171065493646
468;0.9230769230769231
469;1.4742014742014742
470;0.8771929824561403
471;1.8181818181818181
472;1.6574585635359116
473;0.8333333333333334
474;0.8438818565400843
475;0.7692307692307693
476;1.1194029850746268
477;0.6915629322268326
478;1.0380622837370241
479;1.1450381679389312
480;0.7380073800738007
481;0.544959128065395
482;0.7352941176470588
483;0.4524886877828055
484;0.6756756756756757
485;0.6514657980456027
486;0.7575757575757576
487;0.49019607843137253
488;0.9029345372460496
489;1.0
490;0.7633587786259541
491;0.36231884057971014
492;0.7692307692307693
493;0.7490636704119851
494;0.36363636363636365
495;0.3067484662576687
496;0.8032128514056224
497;0.8032128514056224
498;0.546448087431694
499;1.2295081967213115
500;1.4634146341463417
501;1.0256410256410255
502;0.45351473922902497
503;0.5154639175257731
504;0.5102040816326531
505;0.4016064257028112
506;0.6172839506172839
507;0.4444444444444444
508;0.29069767441860467
509;0.7894736842105263
510;0.36101083032490977
511;1.509433962264151
512;1.2861736334405145
513;0.7462686567164178
514;0.8064516129032258
515;1.278772378516624
516;1.4598540145985401
517;0.43478260869565216
518;1.2048192771084338
519;0.8823529411764706
520;2.959501557632399
521;1.2448132780082988
522;1.3392857142857142
523;1.017293997965412
524;1.718213058419244
525;0.390625
526;1.7857142857142856
527;1.1406844106463878
528;0.9933774834437087
529;0.7246376811594203
530;1.1235955056179776
532;1.0256410256410255
533;1.483679525222552
534;0.9554140127388535
535;0.60790273556231
536;0.5633802816901409
538;1.5923566878980893
539;0.6880733944954129
540;0.7425742574257426
541;2.0242914979757085
542;0.6451612903225806
543;0.8771929824561403
544;1.2435233160621761
545;0.8298755186721992
546;0.7936507936507936
547;0.9404388714733543
548;1.4981273408239701
549;0.6711409395973155
550;0.6980802792321117
551;0.9933774834437087
552;0.9174311926605505
553;1.4814814814814816
554;0.43731778425655976
555;1.2269938650306749
556;0.625
557;0.49019607843137253
559;1.3201320132013201
560;1.1673151750972763
561;1.9047619047619049
562;2.4390243902439024
563;0.906344410876133
564;0.7611798287345386
565;1.4285714285714286
566;0.78125
567;1.2658227848101267
568;0.8264462809917356
569;1.312910284463895
570;1.2658227848101267
571;0.6944444444444444
572;1.1594202898550725
573;1.932367149758454
574;0.9803921568627451
575;0.684931506849315
576;1.2448132780082988
577;1.5665796344647518
578;0.78125
579;1.2698412698412698
580;1.7241379310344827
582;0.8368200836820083
583;1.3745704467353952
584;1.4705882352941175
585;2.3346303501945527
586;1.8518518518518516
587;1.4851485148514851
588;0.8032128514056224
589;1.9607843137254901
590;1.8181818181818181
591;1.0416666666666665
592;1.2903225806451613
593;0.9708737864077669
594;1.3986013986013985
595;1.2195121951219512
596;1.509433962264151
597;1.1278195488721803
598;1.474010861132661
599;0.6896551724137931
600;0.8695652173913043
601;1.1737089201877933
602;0.819672131147541
603;0.7092198581560284
605;0.7299270072992701
606;1.257861635220126
607;1.9867549668874174
609;1.2437810945273633
610;0.4705882352941176
611;0.7380073800738007
612;1.3386880856760375
613;1.3245033112582782
614;1.1764705882352942
615;0.6550218340611353
616;1.1583011583011582
617;0.9836065573770493
618;0.9389671361502347
619;1.7391304347826086
620;1.5060240963855422
621;0.7827788649706457
623;1.056338028169014
624;0.9803921568627451
625;1.240694789081886
626;0.964630225080386
627;0.9868421052631579
628;0.8771929824561403
629;1.183431952662722
630;1.6
631;1.532567049808429
632;0.37257824143070045
633;0.847457627118644
634;1.8072289156626504
635;2.866779089376054
636;1.0729613733905579
637;0.8620689655172413
638;1.0723860589812333
639;1.2396694214876034
640;0.78125
641;1.2474012474012475
642;1.5981735159817352
643;0.7874015748031495
644;1.3215859030837005
645;1.8970189701897018
646;0.7434944237918215
647;1.0854816824966078
648;2.112676056338028
649;1.3559322033898304
650;0.964630225080386
651;0.8928571428571428
652;0.8064516129032258
653;0.7692307692307693
654;1.4035087719298245
655;1.0344827586206897
656;1.6574585635359116
657;1.6786570743405276
658;1.0416666666666665
659;0.6369426751592357
660;0.9569377990430622
661;1.1111111111111112
662;1.1363636363636365
663;1.8181818181818181
664;0.9216589861751152
665;1.2422360248447204
666;2.127659574468085
667;1.7543859649122806
668;1.3888888888888888
669;1.9047619047619049
670;2.2857142857142856
671;2.366863905325444
672;1.7751479289940828
673;1.0
674;0.7168458781362007
675;0.9803921568627451
676;1.0256410256410255
677;1.3392857142857142
678;1.1450381679389312
679;0.8403361344537815
680;1.6260162601626018
681;1.1730205278592376
682;3.7162162162162162
683;3.1055900621118013
684;3.1055900621118013
685;1.3513513513513513
686;3.149606299212598
687;3.4482758620689653
688;2.9629629629629632
689;1.4084507042253522
690;1.079136690647482
691;0.7843137254901961
692;1.2919896640826873
693;1.257861635220126
694;0.8620689655172413
695;2.307692307692308
696;2.0618556701030926
697;0.9216589861751152
698;1.2658227848101267
699;1.5151515151515151
700;1.0638297872340425
701;1.910828025477707
702;1.8181818181818181
703;1.6129032258064515
704;2.797202797202797
705;1.3793103448275863
706;2.479338842975207
707;2.307692307692308
708;1.5873015873015872
709;2.112676056338028
710;1.4354066985645932
711;2.4
712;2.2598870056497176
713;3.3707865168539324
714;2.631578947368421
715;2.7027027027027026
716;1.9230769230769231
717;2.941176470588235
718;1.8867924528301887
719;2.0408163265306123
720;0.7824726134585289
721;1.3490725126475547
722;1.6528925619834711
723;0.8849557522123894
724;1.282051282051282
725;0.43478260869565216
726;1.3888888888888888
727;2.4390243902439024
728;2.6490066225165565
729;0.6024096385542169
730;2.4539877300613497
731;1.4184397163120568
732;0.625
733;2.0202020202020203
734;1.3201320132013201
735;1.9047619047619049
736;1.2048192771084338
737;1.21580547112462
738;2.209944751381215
739;1.5873015873015872
740;1.3888888888888888
741;1.2903225806451613
742;1.6129032258064515
743;0.6578947368421052
744;2.564102564102564
745;0.38910505836575876
746;0.6134969325153374
747;2.2222222222222223
748;1.5151515151515151
749;1.4184397163120568
750;2.054794520547945
751;2.608695652173913
752;2.1739130434782608
753;2.0
754;2.8301886792452833
755;2.3255813953488373
756;1.8181818181818181
757;2.5423728813559325
758;1.4705882352941175
759;0.6311992786293958
760;1.89873417721519
761;1.4814814814814816
762;2.272727272727273
763;2.247191011235955
764;1.25
765;1.1299435028248588
766;3.10077519379845
767;2.2556390977443606
768;1.3157894736842104
769;1.4285714285714286
770;1.6194331983805668
771;1.4705882352941175
772;2.8301886792452833
773;2.6737967914438503
774;3.3333333333333335
775;4.761904761904762
776;3.0
777;1.5151515151515151
778;3.4482758620689653
779;2.272727272727273
780;2.5316455696202533
781;2.5
782;1.0869565217391304
783;1.3071895424836601
784;1.3793103448275863
785;2.5210084033613445
786;1.8518518518518516
787;1.8181818181818181
788;2.727272727272727
789;3.061224489795918
790;2.3255813953488373
791;2.0
792;2.0202020202020203
793;1.6129032258064515
794;1.3793103448275863
795;1.5625
796;1.5384615384615385
797;2.4193548387096775
798;2.380952380952381
799;1.7857142857142856
800;2.9629629629629632
801;2.4096385542168677
802;3.1914893617021276
803;2.564102564102564
804;3.1914893617021276
805;2.941176470588235
806;1.1049723756906076
807;1.89873417721519
808;2.127659574468085
809;3.669724770642202
810;1.7316017316017316
811;0.5115089514066496
812;1.1904761904761905
813;1.2658227848101267
814;2.2988505747126435
815;0.9615384615384616
816;1.1111111111111112
817;0.9433962264150944
818;0.881057268722467
819;1.875
820;1.3157894736842104
822;0.2127659574468085
823;1.0362694300518136
824;1.8181818181818181
825;1.3761467889908259
826;2.197802197802198
827;2.1739130434782608
828;2.380952380952381
829;2.127659574468085
830;1.910828025477707
831;0.9836065573770493
832;0.7575757575757576
833;1.282051282051282
834;1.2658227848101267
835;1.3468013468013467
836;0.9259259259259258
837;1.2658227848101267
838;0.3703703703703704
839;0.3225806451612903
841;0.0
842;0.6329113924050633
843;0.5154639175257731
844;1.2121212121212122
845;1.36986301369863
846;1.3986013986013985
847;2.459016393442623
848;1.8018018018018018
849;1.6129032258064515
851;0.8298755186721992
852;1.4423076923076923
853;1.3333333333333335
854;1.183431952662722
855;1.7391304347826086
856;1.932367149758454
857;2.247191011235955
858;2.7027027027027026
859;3.1746031746031744
860;3.9215686274509802
861;2.4691358024691357
862;2.631578947368421
863;2.054794520547945
865;2.272727272727273
866;2.8169014084507045
867;2.631578947368421
868;3.0303030303030303
870;2.941176470588235
871;1.9230769230769231
872;1.342281879194631
873;2.2900763358778624
875;2.112676056338028
876;2.0325203252032518
877;1.0362694300518136
878;0.7299270072992701
879;2.185792349726776
880;0.6711409395973155
882;0.6134969325153374
884;0.5602240896358543
886;0.0
887;0.43103448275862066
889;0.5102040816326531
891;0.0
892;0.0
893;1.953125
894;0.5128205128205128
897;0.6896551724137931
901;0.628930817610063
904;1.873536299765808
905;0.38022813688212925
906;1.9097222222222223
908;0.0
910;0.0
912;0.6493506493506493
913;0.8
914;1.0256410256410255
915;0.60790273556231
916;0.0
918;0.14903129657228018
919;0.5830903790087464
920;0.0
921;0.21929824561403508
923;0.0
924;0.3134796238244514
925;0.3184713375796179
926;0.0
927;0.0
928;0.4048582995951417
929;0.0
931;0.0
932;0.5649717514124294
935;1.8050541516245486
937;0.0
938;0.0
945;0.0
946;0.41841004184100417
947;0.4424778761061947
948;0.5847953216374269
949;0.0
950;0.0
951;1.348314606741573
952;0.7407407407407408
953;0.0
954;0.7575757575757576
955;0.0
956;0.0
957;0.8571428571428572
959;0.7042253521126761
961;1.3636363636363635
962;0.0
963;0.2358490566037736
964;0.7159904534606205
965;0.0
966;0.5763688760806917
969;0.0
970;0.0
972;0.49261083743842365
973;0.26791694574681846
974;0.995732574679943
975;2.7196652719665275
976;1.3333333333333335
977;0.78125
978;0.7797270955165692
979;1.1627906976744187
980;1.3333333333333335
982;1.2693935119887165
983;1.8404907975460123
984;1.1869436201780417
987;1.3431013431013432
989;0.6493506493506493
990;0.6072874493927125
991;0.6355932203389831
992;0.2985074626865672
993;0.43478260869565216
994;0.3021148036253776
995;0.35335689045936397
996;0.0
997;0.16198704103671707
1000;0.0
1001;0.3868471953578337
1002;0.0
1003;0.0
1005;0.0
1006;0.5194805194805194
1007;0.1310615989515072
1008;0.0
1009;0.823045267489712
1010;0.2398081534772182
1011;0.24937655860349126
1012;0.0
1013;0.0
1014;0.546448087431694
1015;0.7075471698113208
1016;0.8620689655172413
1017;0.7259528130671506
1018;0.22123893805309736
1019;0.16393442622950818
1020;0.3952569169960474
1021;0.40650406504065045
1022;1.1363636363636365
1023;0.8869179600886918
1024;0.2985074626865672
1026;0.574345883854499
1027;0.4271070615034169
1028;0.32
1029;0.10362694300518134
1030;1.316408086506817
1032;0.0847457627118644
1033;0.5617977528089888
1034;0.0927643784786642
1035;0.554675118858954
1036;0.42149631190727077
1037;0.20161290322580644
1038;0.4444444444444444
1039;0.8211678832116789
1040;0.7009345794392523
1041;0.2472187886279357
1042;0.5530973451327433
1043;0.9749303621169917
1044;0.12594458438287154
1045;0.312256049960968
1046;1.646090534979424
1048;1.809954751131222
1049;0.44510385756676557
1050;0.9314140558848433
1051;0.5853658536585366
1052;1.440922190201729
1053;0.3436426116838488
1054;0.482315112540193
1055;1.7937219730941705
1056;2.6836158192090394
1057;0.18115942028985507
1058;0.7117437722419928
1059;2.4251069900142657
1060;0.847457627118644
1061;0.33783783783783783
1062;3.231597845601436
1063;1.727447216890595
1064;1.1644832605531297
1065;0.9202453987730062
1066;0.0
1067;0.5405405405405406
1068;0.975609756097561
1069;0.8665511265164645
1070;2.56797583081571
1071;1.090909090909091
1072;1.088646967340591
1073;1.6638935108153077
1074;2.112676056338028
1075;1.3831258644536653
1076;2.2818791946308723
1216;0.9523809523809524
1217;1.001669449081803
1218;0.5055611729019212
1219;0.33333333333333337
1220;0.10214504596527069
1221;0.5376344086021506
1222;0.2643171806167401
1223;0.5346088913899831
1224;0.0
1225;0.3946329913180742
1226;0.43130006161429446
1227;1.568951279933939
1228;0.7292616226071102
1229;0.49330514446793516
1230;0.684931506849315
1231;0.2684563758389262
1232;0.28388928317955997
1233;0.2304147465437788
1234;0.5235602094240838
1235;0.620347394540943
1236;0.436871996505024
1239;0.6366723259762309
1240;0.20168067226890757
1242;0.44490075290896647
1243;0.4499100179964007
1244;0.20964360587002098
1245;0.1941747572815534
1246;0.6263048016701461
1247;0.4078605858361142
1248;0.32751091703056767
1249;0.2891844997108155
1250;0.42253521126760557
1251;0.785024154589372
1252;0.3516998827667058
1253;0.31512605042016806
1255;0.3558718861209964
1256;0.5335365853658537
1259;0.30895983522142123
1260;0.6094182825484765
1261;0.25773195876288657
1262;0.07955449482895784
1263;0.350140056022409
1264;0.3637833468067906
1265;0.14545454545454545
1266;0.4098360655737705
1267;0.0
1268;0.2723558783477077
1269;0.5934718100890208
1272;0.7884362680683311
1273;0.14311270125223613
1274;0.22278803309993636
1275;0.48746518105849584
1276;0.24050024050024052
1277;1.6706443914081146
1278;0.4285157771717959
1279;1.1426705843943845
1280;0.550795593635251
1281;0.493494840735756
1282;0.40214477211796246
1283;1.2277867528271404
1284;0.4091174751607247
1286;1.63680601636806
1287;1.865355265389181
1288;0.08787346221441124
1289;1.4700968927497493
1290;0.19704433497536944
1291;0.20020020020020018
1292;1.529704731412309
1294;1.531058617672791
1295;1.4159764894469677
1296;1.3857845328565042
1297;0.5409582689335394
1298;0.48342541436464087
1299;0.40192926045016075
1300;1.2127512127512128
1301;0.625355315520182
1302;0.7124352331606217
1303;0.14958863126402394
1304;0.2380952380952381
1308;0.7352941176470588
1310;0.35486160397444994
1311;0.3003003003003003
1312;1.4069828035435124
1313;0.5809731299927379
1314;0.07401924500370095
1315;0.5649717514124294
1316;0.5897771952817824
1317;0.41753653444676403
1318;0.612088752869166
1319;0.6373937677053824
1320;0.43365134431916735
1321;0.5084745762711864
1322;0.5149330587023687
1324;0.423728813559322
1325;0.9113924050632912
1326;0.3399048266485384
1327;0.28680688336520077
1328;0.18738288569643974
1329;0.6799637352674524
1330;1.0064935064935066
1331;1.2180267965895248
1332;0.9351256575102279
1333;0.684931506849315
1335;0.6332196785192401
1336;0.9478672985781991
1337;0.515084621044886
1338;1.0256410256410255
1339;0.6535947712418301
1340;1.0038610038610039
1341;1.1163337250293772
1342;0.43668122270742354
1343;0.37914691943127965
1344;0.8274231678486997
1345;0.4905395935529082
1346;0.6947660954145438
1347;0.40404040404040403
1348;0.45992115637319314
1349;0.8362115978912924
1350;0.4864489228630994
1351;0.6551518761167362
1352;0.6462984723854289
1353;0.7177033492822966
1354;0.36284470246734396
1355;0.40705563093622793
1356;0.9762900976290098
1357;0.5258545135845749
1358;0.8034610630407911
1359;0.5549389567147613
1360;0.7697241821680565
1361;0.40453074433656955
1362;0.9468917249897078
1363;1.1341222879684418
1364;1.2961296129612963
1365;0.20050125313283207
1366;0.4
1367;0.7386888273314866
1368;1.1421319796954315
1369;1.0679323642835954
1370;0.9587020648967551
1371;0.286697247706422
1372;0.5519317611640743
1373;1.3813268804194394
1375;0.2944062806673209
1376;0.8878127522195319
1378;0.5356186395286556
1379;0.9345794392523363
1380;1.495016611295681
1381;0.4636068613815485
1382;0.9042334566378957
1383;0.6300963676797628
1384;0.1963350785340314
1385;0.5966039467645708
1386;0.5874673629242819
1387;0.6405693950177936
1388;0.707395498392283
1389;0.7129277566539924
1390;0.4660452729693742
1391;0.41802136553646074
1392;1.140861466821886
1393;1.4853647881170817
1394;0.7593457943925234
1395;0.16406890894175555
1397;0.8932038834951457
1398;0.3715745471435207
1399;0.9117647058823529
1400;0.22246941045606228
1401;0.27839643652561247
1402;1.362781954887218
1403;0.4699738903394256
1404;0.48192771084337355
1405;0.49226441631504925
1406;0.4048582995951417
1407;0.3933910306845004
1408;0.1586042823156225
1412;0.29411764705882354
1413;0.31779661016949157
1414;0.3271537622682661
1419;0.5530973451327433
1420;1.1687363038714391
1421;0.6046863189720333
1422;0.6688963210702341
1423;0.529567519858782
1424;0.5545286506469501
1425;1.7167381974248928
1426;0.7414272474513438
1427;1.342642320085929
1428;0.08568980291345331
1429;0.09980039920159679
1430;0.336322869955157
1431;0.12300123001230012
1432;0.910010111223458
1433;0.6166495375128468
1434;1.4730639730639732
1435;0.594059405940594
1436;0.0
1437;0.8084358523725835
1438;0.48721071863580995
1439;1.536312849162011
1440;1.4986376021798364
1441;0.8875739644970414
1442;1.40485312899106
1443;0.30643513789581206
1444;1.2533572068039391
1445;0.779510022271715
1446;0.5855562784645413
1447;1.079136690647482
1448;1.0
1449;2.263374485596708
1450;0.7851534618129907
1451;1.1111111111111112
1452;0.4940711462450593
1453;0.7368421052631579
1454;1.0432968179447053
1455;0.3205128205128205
1456;0.39603960396039606
1457;1.1664345403899723
1458;1.5009380863039399
1459;0.33860045146726864
1460;0.11261261261261261
1461;0.49813200498132004
1462;0.33975084937712347
1463;1.053370786516854
1464;0.3558718861209964
1465;1.3590033975084939
1466;0.5107252298263534
1467;0.4032258064516129
1468;1.439458086367485
1469;0.7722007722007722
1470;1.1494252873563218
1471;0.2631578947368421
1472;0.6273525721455459
1473;0.2770083102493075
1475;1.8284993694829759
1476;0.0
1477;2.446043165467626
1478;0.28735632183908044
1479;0.5934718100890208
1480;0.4975124378109453
1481;0.9174311926605505
1482;0.4032258064516129
1483;0.395778364116095
1484;0.38510911424903727
1485;1.278772378516624
1486;0.424929178470255
1487;0.6459948320413437
1488;0.5509641873278237
1489;0.7604562737642585
1490;0.29455081001472755
1491;1.285140562248996
1492;0.35502958579881655
1493;0.6564551422319475
1494;0.6831767719897524
1495;0.8205128205128205
1496;0.2178649237472767
1497;0.881057268722467
1498;1.3071895424836601
1499;1.0280373831775702
1500;0.6789524733268671
1501;0.6730769230769231
1502;0.7389162561576355
1503;0.620347394540943
1504;0.8658008658008658
1505;0.5020080321285141
1506;0.9828009828009828
1507;0.3703703703703704
1508;0.5655042412818096
1509;0.8471584892340276
1510;0.35714285714285715
1511;0.7510729613733905
1512;0.17421602787456447
1513;0.9083728278041073
1514;0.5253940455341506
1515;0.42656916514320536
1516;0.5524861878453038
1517;1.0716677829872738
1518;0.6583278472679395
